id,wei,KV1,KV2,KV3,KV4,KV5,KV6,KV7,KV8,KV9,KV10,KV11,KV12,KV13,KV14,KV15,KV16,KV17,KV18,KV19,KV20,KV21,KV22,KV23,KV24,KV25,KV26,KV27,KV28,KV29,KV30,KV31,KV32,KV33,KV34,KV35,KV36,KV37,KV38,KV39,KV40,KV41,KV42,KV43,KV44,KV45,KV46,KV47,KV48,KV49,KV50,KV51,KV52,none
92,1,1.61972964,2.56915405,1.71675059,1.97765359,1.15581333,1.36233299,2.49067501,2.6619628,2.47947307,0.51213961,1.43661935,0.68109536,1.30687508,2.28859576,1.65831651,2.87350105,1.65110883,2.38199311,2.74996787,1.70083528,2.31171807,2.65174723,2.83804741,2.05253311,2.28879224,2.12308109,2.3093459,0.19741446,2.09741892,2.26022822,2.61208491,3.00486099,1.97578135,2.09982511,3.01721634,3.06750544,2.79697802,2.20898354,2.61312278,1.93629815,2.8803022,3.70287303,2.92365006,3.65408419,2.24654075,3.29542893,2.48021336,2.56088041,2.08106817,1.87490795,0.8648638,0,0
93,1,1.87630766,3.16112308,2.53751909,2.37474612,1.47454382,2.20283155,2.73343219,3.06188569,3.18530158,0.79532,1.66637729,0.83619477,1.49873154,3.19909911,2.77965668,3.70046443,2.61803625,3.88639122,4.37310589,2.81469056,3.40704569,3.14116818,4.59586189,2.9147953,3.15072206,3.50943915,3.39352266,-0.10264815,2.34843674,1.99260737,2.59915206,2.85245573,2.58514903,2.69790785,2.76013684,4.30552113,1.84626339,3.93993774,4.83485385,2.6903216,3.65053292,4.33332051,4.28146183,4.2324303,4.10053896,3.96404914,2.75060202,2.83360933,2.92461365,2.34989314,1.14858543,0,0
98,1,3.59549975,4.02887268,4.04183427,3.71201705,4.28225566,5.30899376,4.45520017,4.17097368,5.4656634,3.5087729,4.34044316,3.65775071,4.40995368,3.94172121,4.67744274,4.55542837,4.53458543,5.21102759,5.50880943,4.5222775,4.4330918,3.76005941,5.5813486,4.35081415,4.79786864,4.14737596,4.74597787,1.65121808,3.81090529,3.61724485,4.72885403,4.26603253,4.12852576,3.94723147,3.63916139,5.07306103,3.64000915,5.72495309,5.40292667,4.99560065,4.26148016,5.22578865,4.81599995,4.26359653,4.65305691,4.70461356,4.23621741,4.37508304,4.99492472,3.74001641,3.48759698,0,0
102,1,1.82234161,3.60138498,2.33277863,2.4938142,1.4617504,1.72077663,3.47221651,3.1107715,3.54974156,0.7205231,1.79284547,0.87110427,1.72963079,2.91273976,2.4976657,3.38777801,2.26857514,2.07907255,1.87062427,0.9768754,1.48307864,3.33264283,3.58842995,2.53215737,2.02400894,2.40785297,2.9336408,0.55445918,2.30822352,2.46038933,3.571262,3.56883673,3.07884235,2.74801456,3.39169194,4.01657362,2.61634481,3.97805824,4.05132725,2.44778829,3.36258582,4.14517626,4.37774392,3.87268199,2.40237549,4.4335334,2.94165729,3.11794143,2.38179761,2.37197824,1.08060491,0,0
106,1,0.17068517,1.17062108,0.02887183,0.3977616,-0.94418924,-1.30404017,0.88035941,1.38831963,-0.45536644,-1.28834438,-0.6252327,-0.79266412,-0.70183034,0.68776606,0.13928901,1.09973458,-0.3236999,0.20238637,0.82277982,-0.48417706,-0.31990931,1.45501968,0.64023937,-0.10334437,-0.04855271,0.5898261,0.04521652,0.17624605,0.17102551,0.83713997,0.74590074,1.27928141,-0.0379997,0.61932732,1.57747597,1.13706929,1.58607428,-0.43978244,0.05924228,-0.28193403,0.92320525,0.89393536,1.0703383,2.06362246,0.81100319,1.20279449,1.27040521,1.34176043,0.35289956,0.42630354,-0.55679781,0,0
107,1,0.82156707,1.59223273,0.54933876,1.63434388,-0.7597626,-0.36252604,1.59139888,1.38886229,-0.00525751,-1.32156155,-0.54786821,-1.16308793,-0.00592659,1.71868635,0.68480893,1.54605632,0.76446396,1.86372712,1.67625244,1.0935747,2.69058905,1.71788269,1.22623278,0.66929577,0.01434595,0.264378,0.09427865,-0.56566994,0.11956503,0.7355214,1.15350423,1.41220969,0.61712293,1.11352091,1.97893487,1.32909979,1.47976099,1.04329799,1.12812858,-0.19265888,1.96005335,0.84704346,1.59581868,2.08889402,1.57960999,1.81044118,1.75552837,1.6073503,1.06365796,0.93453536,-0.94301212,0,0
110,1,2.41260692,2.15361736,2.04729569,3.26746194,2.7153457,3.14512492,2.84556364,2.78222292,2.34177317,1.8750579,2.69778812,2.67814851,3.73291951,2.02319076,2.12784793,1.51013048,1.63987898,2.65832479,2.20425935,1.68284709,1.36077418,2.30429811,2.2468285,1.92328662,2.07946195,2.28461497,1.72379286,3.94038406,1.94452607,3.04359245,3.27520989,3.51618203,2.4283561,2.41721138,2.68002061,2.77898212,3.05900849,2.13752671,2.13738139,2.15302248,2.39344029,2.48153651,2.31054167,2.18147579,2.39440243,2.18459275,3.53204406,2.74112309,2.0795332,2.78289769,3.08606264,0,0
112,1,3.16250336,4.06282854,3.33844113,3.20114452,2.85516246,3.26329749,4.09634896,3.93308751,3.73382854,2.4066586,3.21122959,2.33818683,3.19232834,3.50708302,3.59569894,3.73653921,2.90078845,3.45494233,4.07011261,2.90644506,3.69137826,3.54431292,4.43033678,3.73439568,3.37377046,3.28118352,3.3956465,1.67624482,3.11545062,4.2954998,4.42044566,4.01606135,3.28231488,3.27398115,3.6019044,4.02395544,3.48614475,3.73393367,3.53514661,3.28589333,4.43733119,4.32727225,4.13936031,4.22333068,3.79963764,4.18305274,4.10954756,4.15292184,3.17001244,3.49012018,2.35926679,0,0
113,1,3.36252658,3.77388511,4.30554774,3.71959068,4.59230448,5.45598953,4.47308824,4.26753569,5.66978491,3.39883966,4.55236213,3.83511225,4.68013969,3.74764336,4.64443867,4.21960224,4.4926633,4.99057756,4.63302812,3.93796926,3.77788607,3.55117484,5.02077365,4.09232688,4.77444444,3.81163138,4.32744622,1.75758776,3.68717958,4.27035975,4.97061706,4.4225567,4.44664677,3.93317449,3.8561533,5.30824047,4.23239279,5.59029152,5.82387094,4.69974338,3.98900706,5.70139253,4.57610679,4.17090481,3.79573422,4.56511668,3.99396703,4.18056546,3.58237162,3.70084314,4.15205273,0,0
114,1,2.39834659,2.23419771,2.57503956,2.59365865,2.98126555,3.39953837,4.28095235,3.1679845,3.75726428,1.61878477,3.43519549,3.13207126,3.3406141,1.88314819,3.36322814,2.01194749,2.20910084,1.28599833,1.39315692,1.11175502,0.600619,1.9140318,1.66922426,1.56550779,1.74301941,1.60438472,1.94760555,1.07621139,2.09557763,4.16217064,4.08246823,3.92868589,3.7837273,2.78119646,3.61507349,3.59803505,3.44581451,2.68859422,2.67074986,2.98925322,2.32066964,2.65110154,2.21219903,1.92619921,1.6499633,2.57581846,2.48620723,2.61069131,0.67814197,2.24333782,2.98355176,0,0
118,1,2.97587254,3.55690988,3.70233458,3.64898387,3.37492576,4.17987991,4.51409557,3.78942386,4.5668067,2.41454144,3.98297913,3.08746187,4.39240096,3.55781993,4.05272517,3.96362543,3.25135672,3.28896246,3.52824246,2.70480637,2.71484739,3.20576216,4.17651014,3.39422147,3.80308509,3.07333734,3.48204203,1.75092843,3.13004112,3.60407891,4.74346948,4.69926654,3.83656281,3.4718764,4.11561999,4.32586223,4.10633325,4.58619797,4.47930049,3.535933,3.96786253,4.606898,4.70059794,3.64735805,3.17921087,4.26483098,4.16427062,4.26878513,3.56538457,3.43657587,2.77463895,0,0
119,1,2.51872023,3.88155789,3.22099684,2.99444576,2.3710862,3.19600649,3.76322192,3.56579385,4.02301493,1.45524929,2.79888972,1.93552289,2.57805662,3.02770295,4.05284715,3.76575042,3.04572303,2.92065229,3.23320168,2.40591632,3.13260489,3.26785173,3.95038186,2.84244695,2.85656114,2.53731368,3.30992541,0.16927766,2.59910706,2.91756765,3.56862272,3.66530609,3.12981484,3.084047,4.10726575,3.40528708,3.07693618,4.27556396,4.15369741,3.00358971,3.02631213,4.12009601,3.30755606,3.18904285,2.66133906,4.25043504,2.94688257,3.74061001,2.53578171,2.57066042,1.31070435,0,0
123,1,1.39914147,1.9663339,1.37992646,2.09312916,1.15421312,1.12087516,2.16330777,1.76534066,1.43802784,0.38743411,1.65325365,1.27757693,1.2556216,1.50659226,1.45839656,2.93108533,1.17432176,1.39905713,1.35523969,0.88642552,0.90214823,1.93572405,1.71437932,1.54390272,1.2803292,1.37749313,1.36797331,0.84292538,1.25399365,1.75690806,2.16667339,2.41130306,1.77668019,1.59438924,2.58069091,1.75602098,2.53038863,1.74245814,1.84209747,2.00374473,1.48936811,2.4901177,1.74915295,1.87262741,1.83789788,2.84138475,1.8044855,1.8498569,2.04993797,1.36676387,0.53384429,0,0
124,1,1.55142556,2.57480799,1.50888902,2.00027391,0.24943486,0.97306718,2.75161879,2.39386923,1.85900944,-0.04957953,0.84326293,0.38624347,0.38688869,2.64420966,1.70820198,2.96512691,1.46340748,2.93182507,3.2957767,1.67219583,1.91541021,2.82321608,3.17645424,2.47137735,1.99066936,1.91484776,1.53583706,0.10744732,2.06048041,1.35137475,2.15829364,2.55871898,1.80858658,1.84460252,2.74579286,2.93909554,2.00950597,3.14026936,2.99396908,1.56016457,2.02021654,2.84471181,3.17595722,2.86879452,2.1897289,4.04910744,2.53243028,2.47162772,2.13306015,2.92828808,0.28211497,0,0
126,1,1.55039047,2.33759152,2.10353954,2.06842003,1.14724584,1.6537001,2.49917777,2.39965493,2.50003133,0.52683229,1.56109181,0.75790889,1.34927683,2.68046644,2.54722561,3.06507339,1.90582147,2.9699752,3.20931129,2.6065704,2.59135609,2.674981,2.98910969,2.14297404,2.12913882,2.02395596,2.16268844,-0.11508212,2.13486777,1.90206073,2.25640913,2.73482325,2.09469199,2.30289634,2.95109253,3.37218403,2.61562596,3.00594714,3.45336816,2.06255118,2.68075139,3.64395891,3.21557468,3.3630338,2.49286105,3.51518264,2.38227087,2.61316693,2.16398809,2.33510044,0.52204039,0,0
128,1,1.24293835,2.32441619,0.76636957,1.36892673,-0.46170258,0.12319221,2.4950955,1.48109418,0.90784741,-0.86259149,-0.17298496,-0.8985498,0.34229064,2.08011077,0.59541902,2.00020348,0.71546827,2.36591076,3.05771021,0.56091682,1.66691181,2.30939299,2.36971846,0.94979251,0.85028065,1.43633303,0.80273836,-0.14654132,1.27040492,1.05694414,1.67494126,1.81976255,0.99491966,1.38552755,1.96408782,2.71634204,1.30320672,1.8473145,1.78775154,0.24899815,2.02271028,2.18014678,3.10105215,3.20166862,1.9068871,2.48836409,2.29798296,2.75321792,1.56852994,1.08546671,-0.1856981,0,0
129,1,2.16014638,2.06901746,1.63379009,1.87163563,1.38850342,1.60619265,2.99356991,2.46671925,1.85826581,0.60736329,2.08707008,1.9345994,2.38479694,2.15181722,2.23848794,1.88068813,1.22038061,1.64022643,1.87769166,0.48041051,0.82405201,2.09661129,1.89014822,1.12001433,1.2876197,1.24228728,1.20776622,0.40700236,0.73358295,2.08679201,2.75273388,3.15977581,2.35993986,1.91019525,2.46458639,1.55605178,2.65736758,1.50741172,1.06268318,1.47017731,1.51238064,1.38416048,1.64160337,1.5159791,1.05963012,1.85809825,2.14513215,1.85954818,1.02888463,1.40402484,1.27428472,0,0
130,1,1.57386411,2.12993411,0.91495812,1.30424272,-0.48906692,-0.13311608,1.3027826,1.57680224,0.07554565,-1.02694634,-0.0288049,-0.76660435,0.00301057,1.43563109,0.77071243,0.7221685,1.01228625,1.3441141,1.48994527,0.51266051,1.47907915,1.91654518,1.49871114,0.33527021,0.57991235,1.04841976,0.74064195,0.17626957,0.44763039,1.32018796,0.73247625,1.41061112,0.78625129,1.27355847,1.85614109,1.9587545,1.85032517,0.96163601,1.0354343,0.40580126,1.29186606,1.60237327,1.62597611,2.15442616,1.33535625,1.76853406,1.88377518,1.630017,0.7797564,0.72651865,-0.25264297,0,0
133,1,2.27130737,3.27897256,3.18631161,3.64786348,3.14826988,4.03658727,4.37264319,3.6183659,4.04425711,2.27444541,3.45616223,3.02704357,3.74722891,3.25904858,3.68314276,3.74209443,3.16808446,3.426036,3.77909429,2.85866869,2.9327503,3.04265796,3.91902906,3.56942669,3.47906935,3.06439165,3.35760351,1.7689893,3.43088679,3.77323485,4.22721502,4.51834297,3.95824691,3.40693597,4.05266864,4.63521105,3.69304168,4.56396053,4.52768908,3.76174875,4.21898971,4.66914841,4.21491888,4.05802928,3.45168607,4.43252521,4.08031842,4.29775366,3.20934588,3.57413272,2.78582147,0,0
134,1,3.99964543,3.76819365,3.54652478,3.40132051,3.7937672,4.63091358,3.60934966,3.56025572,4.17657451,3.26596162,4.1664669,4.40466072,4.05340657,3.04423759,3.59300385,3.23265194,3.28543646,3.10949474,2.95555305,2.62963559,2.56580261,2.8833471,3.9436202,3.14173425,3.46513059,3.31419631,3.67140943,2.08354664,3.01241866,3.64020116,3.85957396,3.79348252,3.66994608,3.29564667,3.33378192,3.10353551,3.17554409,4.0876199,3.49518135,3.35230818,2.78814762,3.39718775,2.93960232,2.61100395,2.89284233,3.50522622,3.20755975,3.26575216,2.77949217,2.89977637,3.69782762,0,0
135,1,2.85917584,4.06380635,3.25457843,3.62342464,2.65343423,3.46743456,4.4299897,4.12912515,3.93766513,1.95722507,3.24595218,1.9734366,3.28319837,4.0731996,3.86896527,4.36380766,3.32934773,4.9947909,5.53582295,3.65552837,4.66893205,3.98963862,5.3576883,3.97093338,4.05359367,3.66188744,3.77232937,1.43098577,3.27663755,3.94355162,5.07604275,5.21169063,3.72125646,3.74839936,4.47776032,5.40124581,4.2608672,4.77419558,5.36466107,3.41598462,5.32450502,5.5980699,5.44495205,5.40410044,4.5080325,5.53493219,4.84897286,5.59138263,3.82151718,4.66089662,2.05886551,0,0
136,1,4.00373427,3.97279626,3.96074266,4.08459626,3.81536375,4.74182775,4.35315362,4.30595385,4.66772987,3.05750182,4.04069633,3.4812891,4.38896123,3.93071367,4.42133778,4.08594346,3.70843994,4.2775521,4.53366054,4.15223341,4.50832297,3.66401509,5.02565012,4.2218284,4.51904477,3.67539322,3.98504153,2.13964912,4.02517313,3.78200778,5.19299204,4.41651025,3.83583153,3.65883911,3.89040979,4.5475475,3.86587576,4.53197039,4.09418309,3.9273253,4.3856863,4.77757226,4.45601587,3.97624138,3.97819542,4.25454442,4.63655512,4.63985554,4.05011309,3.97911989,3.29646077,0,0
137,1,1.16183005,2.71541809,0.75520754,1.42304987,-0.97767231,-0.55309285,2.01311648,2.19477205,0.63750812,-1.29736355,-0.46677352,-1.26188316,-0.38612515,2.35088784,1.01340137,1.67264565,1.44073753,2.26644048,2.62398809,0.65822828,1.45750575,2.58136112,2.10830122,0.50733871,0.32995943,1.11219838,1.21539902,-0.33176372,0.60096938,0.71636294,1.2607084,1.65633642,0.99618836,1.72124548,2.18390641,1.7436325,1.44255949,1.99384662,1.72475026,0.03818822,1.63786618,1.49852213,2.32450652,2.15567818,1.69886652,2.56909232,2.01393858,2.46898681,1.04392767,1.09421131,-1.0312194,0,0
140,1,1.48561597,2.09111767,1.32770044,2.00747724,0.71717847,1.17334235,1.43627433,1.56912279,1.29870339,0.43756057,0.82490619,0.63482527,0.90581217,2.97141438,1.50927662,2.40216997,1.85229054,3.15100438,3.16250809,2.09599422,2.54935981,2.40355949,2.45747021,1.53769989,1.62577209,1.62173617,1.22999453,-0.13694137,1.08563982,0.49215264,1.15170537,1.69428064,1.30095654,2.04722017,1.49284161,1.85388998,1.51831927,2.27592176,2.14303956,1.15109543,1.9718356,1.21323291,2.83299866,2.37806015,2.34680556,2.64881898,2.11053506,1.83875241,2.09927593,2.36025077,0.5151288,0,0
141,1,3.17157325,4.10789675,3.91746759,3.58885283,3.7425946,4.39993486,5.05130817,4.33398689,6.12439374,2.84979198,4.52158972,3.21604992,3.69194466,3.81744774,4.38281345,4.4938676,3.95492823,4.5293682,5.0723379,3.64229785,3.77170513,4.29355592,6.00802327,4.45968265,4.62518456,4.00327765,4.47963592,1.3205118,4.01539698,3.67512584,5.18140113,5.11969096,4.36111361,3.91354002,4.16786532,5.68395784,4.12907207,5.75633196,5.97136782,4.45014454,4.20525537,6.09833994,5.44326237,4.68291561,3.71373431,5.91436219,4.12140465,4.47410409,3.78585707,3.77941483,2.96216868,0,0
144,1,2.67236198,4.07643655,3.70802185,3.41290918,3.21096042,3.84940342,5.06245806,4.88331545,5.6879756,2.27255528,3.89168493,2.53952692,3.306809,3.81577273,4.18597962,5.14601899,3.889492,3.74803898,4.15566466,3.07342165,3.04832814,3.7931612,4.9915338,4.12078776,4.40582845,4.31232271,4.29750139,0.6336107,3.793879,3.8965734,5.60249938,5.40550132,4.79664629,3.88233541,4.66427335,6.09625095,3.72995435,5.95628062,6.13081121,4.84393367,4.2707563,5.95405804,5.71913637,4.58151039,3.58083021,5.84936338,3.8233791,4.57662066,3.57277278,3.58658083,2.40049867,0,0
145,1,2.34052964,3.50892079,2.8746983,3.0869452,2.53854163,2.77799519,4.63279743,3.86401685,4.58027342,1.34364012,2.64212612,1.66633695,2.64773883,3.24627643,3.69857765,4.50964912,2.97087621,3.51610068,4.24680242,2.31470809,2.50626674,3.24666953,3.70275677,3.08972856,3.02245202,2.54901237,3.1286333,0.45351143,3.30026664,4.17330982,5.42341143,5.24861894,3.90166927,3.23658796,4.7759997,5.37395006,4.0600758,4.29081924,4.18038007,3.27322068,4.55641918,4.63865654,4.48473653,4.64908673,3.42925946,5.04972191,3.96552617,4.55580002,3.11799449,3.47162603,1.84230224,0,0
146,1,2.33770356,3.0063247,2.76492435,3.38733339,2.53015055,2.87961328,4.08831118,3.49176711,3.53646997,1.33945592,2.87398913,2.05661565,2.58309936,2.52828596,2.96960048,3.28333387,2.56824919,2.33999134,2.39945243,1.79099827,1.49690426,2.84059059,2.95313059,2.49811668,2.31875762,2.11236829,2.47675598,0.8706569,3.36958511,3.51928968,4.52575489,4.08811306,3.50968209,2.78951654,4.28725628,4.32946363,4.0636003,3.90988215,3.63186071,2.92345034,2.62351814,3.98865455,3.04705729,2.93333448,2.3272297,3.80259423,3.59479556,3.82093662,2.33062595,2.57276038,2.22505721,0,0
